FoodID,FoodTypeID,HealthScoreID,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
4185,9,2,116.0,17.0,4.46,0.89,0.0,0.0,58.0
4186,2,2,88.0,19.5,0.88,0.0,0.0,0.0,53.0
4187,2,2,71.0,12.5,1.79,0.0,0.0,0.0,295.0
4188,9,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
4189,2,2,152.0,20.5,6.25,0.0,0.0,0.0,54.0
4190,2,2,71.0,16.1,0.0,0.0,0.0,0.0,214.0
4191,2,2,134.0,19.6,6.25,0.0,0.0,0.0,58.0
4192,2,2,71.0,16.1,0.89,0.0,0.0,0.0,71.0
4193,9,2,89.0,18.8,1.34,0.0,0.0,0.0,71.0
4194,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
4195,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
4196,2,2,152.0,20.5,6.25,0.0,0.0,0.0,54.0
4197,2,2,89.0,18.8,1.34,0.0,0.0,0.0,71.0
4198,2,2,97.0,20.4,1.33,0.0,0.0,0.0,62.0
4199,2,2,91.0,19.1,1.36,0.0,0.0,0.0,73.0
4200,8,2,500.0,7.14,32.1,60.7,3.6,0.0,161.0
4201,2,2,53.0,13.3,0.44,0.0,0.0,0.0,301.0
4202,2,2,98.0,17.9,1.79,0.0,0.0,0.0,143.0
4203,2,2,71.0,16.1,0.89,0.0,0.0,0.0,116.0
4204,2,2,98.0,17.9,1.79,0.0,0.0,0.0,143.0
4205,2,2,71.0,17.7,0.88,0.88,0.0,0.0,416.0
4206,2,2,98.0,17.9,1.79,0.0,0.0,0.0,143.0
4207,2,2,71.0,12.4,0.44,3.54,0.0,0.0,389.0
4207,2,2,71.0,12.5,0.45,2.68,0.0,0.0,393.0
4208,8,2,429.0,19.0,11.9,61.9,23.8,4.8,524.0
4209,2,2,177.0,11.3,2.42,51.6,25.8,3.2,516.0
4210,2,2,160.0,8.0,2.0,46.0,18.0,4.0,380.0
4211,3,2,148.0,7.41,3.7,48.2,25.9,3.7,389.0
4212,2,2,158.0,8.77,0.88,49.1,19.3,0.0,386.0
4213,2,2,170.0,8.51,1.06,53.2,21.3,3.2,457.0
4214,3,2,143.0,7.14,3.57,46.4,25.0,3.57,464.0
4215,2,2,160.0,8.0,2.0,46.0,18.0,4.0,380.0
4216,5,2,429.0,7.14,12.5,75.0,3.6,7.1,500.0
4217,8,2,429.0,7.14,12.5,75.0,3.6,7.1,482.0
4218,9,2,118.0,12.4,3.53,8.82,0.6,1.76,359.0
4219,5,2,152.0,21.4,7.14,0.0,0.0,0.0,54.0
4220,2,2,433.0,6.67,8.33,80.0,3.3,0.0,267.0
4221,3,2,433.0,6.67,8.33,80.0,3.3,0.0,267.0
4222,3,2,179.0,2.86,4.29,29.3,4.3,0.0,250.0
4223,3,2,256.0,9.3,3.49,51.2,4.7,7.0,372.0
4224,3,2,259.0,11.1,3.7,44.4,2.8,3.7,296.0
4225,3,2,250.0,5.56,4.17,50.0,5.6,5.56,389.0
4226,2,3,341.0,14.6,3.66,68.3,14.6,2.44,0.0
4227,2,3,372.0,14.0,3.49,74.4,14.0,0.0,0.0
4228,3,2,228.0,12.3,1.75,47.4,7.0,5.3,509.0
4229,2,2,295.0,9.09,5.68,52.3,4.5,4.55,477.0
4230,2,2,300.0,13.3,3.33,60.0,6.7,6.67,567.0
4231,3,3,214.0,10.7,0.0,35.7,7.1,0.0,321.0
4232,2,2,350.0,17.5,2.5,67.5,12.5,2.5,750.0
4233,3,2,171.0,4.29,5.0,27.9,3.6,0.71,236.0
4234,3,2,171.0,4.29,5.0,27.9,3.6,0.0,236.0
4235,2,3,375.0,19.6,2.68,67.9,3.6,1.79,125.0
4236,2,2,133.0,6.67,8.33,10.0,3.3,0.0,350.0
4236,2,2,150.0,6.67,10.0,6.67,3.3,3.33,317.0
4237,2,2,120.0,6.0,7.0,10.0,4.0,2.0,300.0
4238,3,2,344.0,12.5,21.9,25.0,12.5,0.0,562.0
4239,2,2,576.0,18.2,51.5,24.2,9.1,3.03,91.0
4240,2,2,116.0,20.5,1.34,2.68,0.0,0.0,179.0
4241,2,2,80.0,17.9,0.89,0.0,0.0,0.0,54.0
4242,2,2,71.0,12.5,1.79,0.0,0.0,0.0,295.0
4243,2,2,116.0,20.5,1.34,2.68,0.0,0.0,179.0
4244,3,2,279.0,6.98,10.5,41.9,7.0,4.7,465.0
4245,3,2,279.0,6.98,10.5,41.9,7.0,4.7,465.0
4246,8,2,500.0,7.14,32.1,50.0,7.1,3.57,429.0
4247,8,2,464.0,7.14,25.0,53.6,10.7,3.57,321.0
4248,3,2,387.0,6.45,0.0,87.1,3.2,6.45,419.0
4249,8,2,630.0,18.5,55.6,22.2,7.4,3.7,500.0
4250,8,2,571.0,17.9,46.4,28.6,3.6,7.14,500.0
4251,2,2,342.0,18.4,1.32,65.8,18.4,2.63,711.0
4252,3,3,281.0,12.5,3.12,46.9,9.4,6.2,438.0
4253,3,3,250.0,13.9,2.78,47.2,8.3,5.6,472.0
4254,3,3,250.0,13.9,2.78,47.2,8.3,5.6,236.0
4255,3,3,250.0,13.9,2.78,44.4,8.3,5.6,500.0
4256,3,3,250.0,13.9,2.78,44.4,8.3,5.6,444.0
4257,3,3,250.0,13.9,2.78,47.2,8.3,5.6,472.0
4258,3,3,250.0,13.9,2.78,47.2,8.3,5.6,500.0
4259,3,3,250.0,13.9,2.78,47.2,8.3,5.6,500.0
4259,3,3,250.0,13.9,2.78,47.2,8.3,5.6,69.0
4260,3,3,250.0,13.9,2.78,47.2,8.3,5.6,472.0
4261,3,3,250.0,13.9,2.78,47.2,8.3,5.6,278.0
4262,2,2,279.0,11.6,5.81,51.2,9.3,4.7,581.0
4263,2,2,302.0,11.6,5.81,53.5,11.6,4.7,558.0
4264,2,2,246.0,12.3,6.14,43.9,8.8,3.5,509.0
4265,2,2,246.0,12.3,6.14,43.9,8.8,3.5,509.0
4266,3,3,214.0,14.3,3.57,39.3,10.7,3.6,429.0
4267,7,3,247.0,10.6,8.24,32.9,3.5,1.18,435.0
4223,3,3,214.0,10.7,0.0,39.3,7.1,3.57,0.0
4268,3,3,240.0,12.0,5.0,46.0,10.0,2.0,400.0
4269,2,3,228.0,10.5,4.39,38.6,5.3,5.26,491.0
4270,3,2,234.0,8.51,2.13,48.9,6.4,0.0,223.0
4271,3,4,250.0,11.1,4.17,41.7,8.3,2.78,472.0
4272,2,3,228.0,10.5,4.39,38.6,5.3,5.26,491.0
4273,3,2,233.0,11.6,1.16,46.5,9.3,4.7,628.0
4274,3,3,235.0,11.8,1.47,44.1,8.8,0.0,235.0
4275,2,3,21.0,10.5,2.63,42.1,7.9,0.0,211.0
4276,2,2,89.0,19.0,1.19,0.0,0.0,0.0,488.0
4277,2,2,80.0,17.0,0.89,0.0,0.0,0.0,429.0
4278,9,2,116.0,15.2,6.25,0.0,0.0,0.0,98.0
4279,2,2,130.0,28.3,1.77,0.0,0.0,0.0,53.0
4280,2,2,89.0,17.9,2.98,0.0,0.0,0.0,36.0
4281,9,2,119.0,15.0,6.19,0.0,0.0,0.0,97.0
4281,9,2,116.0,15.2,6.25,0.0,0.0,0.0,98.0
4282,9,2,116.0,15.2,6.25,0.0,0.0,0.0,98.0
4283,2,2,89.0,18.8,0.89,0.0,0.0,0.0,134.0
4284,2,1,88.0,18.6,0.88,0.0,0.0,0.0,35.0
4285,2,2,133.0,28.3,1.77,0.0,0.0,0.0,53.0
4286,2,2,119.0,17.9,5.36,0.0,0.0,0.0,30.0
4287,2,2,88.0,18.8,0.89,0.0,0.0,0.0,98.0
4288,2,2,88.0,18.8,0.89,0.0,0.0,0.0,98.0
4289,2,2,54.0,10.7,1.79,0.0,0.0,0.0,438.0
4290,2,2,89.0,18.8,1.34,0.0,0.0,0.0,40.0
4291,2,2,400.0,76.7,3.33,13.3,0.0,0.0,67.0
4292,2,2,118.0,24.7,1.76,0.0,0.0,0.0,282.0
4293,2,2,107.0,20.5,1.79,0.89,0.0,0.0,143.0
4294,2,2,98.0,17.9,1.79,0.0,0.0,0.0,143.0
4295,2,2,106.0,20.4,1.77,0.88,0.0,0.0,150.0
4296,2,2,194.0,14.8,6.99,21.7,1.6,4.66,365.0
4297,5,2,150.0,21.2,7.08,0.0,0.0,0.0,66.0
4298,8,2,424.0,21.2,18.2,42.4,9.1,24.2,212.0
4299,8,2,394.0,21.2,15.2,45.4,12.1,27.3,197.0
4299,8,3,394.0,21.2,15.2,45.4,12.1,0.0,197.0
4300,2,2,89.0,18.8,0.89,0.0,0.0,0.0,89.0
4301,3,3,235.0,11.8,2.94,47.1,5.9,8.8,309.0
4302,2,3,366.0,12.2,6.1,70.7,7.3,0.0,0.0
4303,2,3,375.0,12.5,5.0,70.0,7.5,2.5,0.0
4304,2,3,191.0,10.3,8.82,19.1,4.4,2.94,485.0
4305,2,3,245.0,11.3,3.77,45.3,7.5,3.8,358.0
4306,2,3,261.0,10.9,5.43,43.5,4.3,8.7,435.0
4307,2,2,116.0,20.5,1.34,2.68,0.0,0.0,179.0
4308,2,2,107.0,24.1,0.45,0.0,0.0,0.0,45.0
4309,2,2,115.0,20.4,1.33,2.65,0.0,0.0,177.0
4310,5,2,152.0,22.3,6.25,0.0,0.0,0.0,46.0
4311,5,2,142.0,22.1,6.19,0.0,0.0,0.0,44.0
4312,5,2,152.0,22.3,6.25,0.0,0.0,0.0,46.0
4313,5,2,188.0,19.6,11.6,0.0,0.0,0.0,89.0
4314,2,2,97.0,18.6,1.77,0.0,0.0,0.0,66.0
4315,9,2,142.0,19.5,7.08,0.0,0.0,0.0,80.0
4316,2,2,80.0,17.9,0.89,0.0,0.0,0.0,54.0
4317,5,2,152.0,21.4,7.14,0.0,0.0,0.0,54.0
4318,2,2,124.0,16.4,2.65,7.52,0.7,1.77,385.0
4319,2,2,89.0,18.8,1.34,0.0,0.0,0.0,67.0
4320,2,2,71.0,12.5,1.79,0.0,0.0,0.0,295.0
4321,2,2,71.0,12.5,1.79,0.0,0.0,0.0,295.0
4322,2,2,116.0,20.5,1.34,2.68,0.0,0.0,179.0
4323,2,2,89.0,18.8,0.89,0.0,0.0,0.0,89.0
4324,2,2,223.0,20.5,16.1,0.0,0.0,0.0,40.0
4325,5,2,217.0,32.7,7.96,0.0,0.0,0.0,66.0
4326,9,2,143.0,19.6,7.14,0.0,0.0,0.0,80.0
4327,9,2,143.0,19.6,6.25,0.0,0.0,0.0,80.0
4328,2,2,116.0,20.5,3.57,0.0,0.0,0.0,49.0
4329,2,2,223.0,20.5,16.1,0.0,0.0,0.0,40.0
4330,2,2,223.0,20.5,16.1,0.0,0.0,0.0,40.0
4331,2,2,170.0,19.6,8.93,0.0,0.0,0.0,80.0
4332,2,2,107.0,24.1,0.0,0.0,0.0,0.0,45.0
4316,2,2,75.0,17.7,0.44,0.0,0.0,0.0,53.0
4333,2,2,71.0,16.1,0.89,0.0,0.0,0.0,71.0
4334,5,2,188.0,19.6,11.6,0.0,0.0,0.0,62.0
4335,2,2,209.0,9.3,2.33,46.5,11.6,4.65,349.0
4336,3,2,351.0,12.3,1.75,70.2,2.8,2.98,0.0
4337,2,2,196.0,28.6,8.93,0.0,0.0,0.0,482.0
4338,2,3,235.0,10.6,2.94,43.5,4.7,4.7,424.0
4339,2,2,186.0,9.3,1.16,44.2,9.3,6.98,488.0
4340,2,2,186.0,9.3,1.16,44.2,9.3,6.98,488.0
4341,2,2,213.0,6.67,6.67,38.7,5.3,4.0,387.0
4342,2,2,289.0,8.89,4.44,55.6,6.7,6.7,333.0
4343,4,2,33.0,0.0,0.0,6.67,3.3,0.0,350.0
4344,9,2,127.0,18.3,5.45,0.0,0.0,0.0,126.0
4345,2,3,250.0,35.0,5.0,55.0,55.0,0.0,350.0
4346,2,2,80.0,15.2,0.89,2.68,0.0,0.0,232.0
4347,2,2,116.0,20.5,1.34,2.68,0.0,0.0,179.0
4348,2,2,89.0,19.0,1.19,0.0,0.0,0.0,488.0
4348,2,2,80.0,17.0,0.89,0.0,0.0,0.0,429.0
4349,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
4350,9,2,116.0,17.0,4.46,0.89,0.0,0.0,58.0
4351,2,2,89.0,18.8,0.89,0.0,0.0,0.0,134.0
4352,2,2,80.0,17.9,0.89,0.0,0.0,0.0,54.0
4353,2,2,88.0,19.5,0.88,0.0,0.0,0.0,62.0
4353,2,2,88.0,19.5,0.88,0.0,0.0,0.0,53.0
4354,2,2,71.0,12.5,1.79,0.0,0.0,0.0,295.0
4355,2,2,71.0,16.1,0.0,0.0,0.0,0.0,214.0
4356,2,2,71.0,16.1,0.0,0.0,0.0,0.0,214.0
4357,2,2,107.0,19.6,1.79,0.0,0.0,0.0,161.0
4358,2,2,97.0,20.4,1.33,0.0,0.0,0.0,62.0
4359,2,2,97.0,20.4,1.33,0.0,0.0,0.0,62.0
4359,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
4360,2,2,152.0,20.5,6.25,0.0,0.0,0.0,54.0
4361,2,2,98.0,20.5,1.34,0.0,0.0,0.0,62.0
4362,2,2,80.0,17.0,0.89,0.0,0.0,0.0,429.0
4363,5,2,58.0,12.5,0.45,0.0,0.0,0.0,45.0
4364,2,2,80.0,15.0,1.33,0.0,0.0,0.0,283.0
4365,2,2,107.0,17.9,3.12,0.0,0.0,0.0,58.0
4366,2,2,80.0,17.9,0.89,0.0,0.0,0.0,54.0
4367,2,2,71.0,16.1,0.0,0.0,0.0,0.0,214.0
4368,2,2,71.0,12.5,1.79,0.0,0.0,0.0,295.0
4369,2,3,281.0,13.2,12.3,29.8,3.5,0.0,482.0
4370,3,2,277.0,13.1,12.4,29.9,3.6,0.7,423.0
4371,3,3,285.0,16.2,12.3,28.5,3.1,0.8,362.0
4372,9,2,89.0,17.9,1.34,0.0,0.0,0.0,71.0
4373,5,1,224.0,25.9,14.1,0.0,0.0,0.0,259.0
4374,2,2,214.0,12.5,17.9,0.89,3.7,0.78,71.0
4375,9,2,82.0,17.6,1.18,0.0,0.0,0.0,188.0
4376,2,2,71.0,12.4,0.44,3.54,0.0,0.0,389.0
4377,2,2,71.0,12.4,0.44,3.54,0.0,0.0,389.0
4378,2,2,71.0,12.4,0.44,3.54,0.0,0.0,159.0
4379,2,2,567.0,13.3,46.7,36.7,13.3,13.3,33.0
4380,2,2,658.0,10.5,50.0,39.5,15.8,10.5,0.0
4381,2,2,560.0,12.0,48.0,36.0,16.0,12.0,0.0
4382,2,2,536.0,10.7,46.4,35.7,14.3,14.3,0.0
4383,2,2,567.0,13.3,46.7,36.7,13.3,13.3,33.0
4384,5,2,214.0,18.8,15.2,0.0,0.0,0.0,49.0
4385,5,2,214.0,18.8,15.2,0.0,0.0,0.0,103.0
4386,5,2,214.0,18.8,15.2,0.0,0.0,0.0,103.0
4387,5,2,214.0,18.8,15.2,0.0,0.0,0.0,49.0
4388,2,2,205.0,17.0,15.2,0.0,3.7,0.78,71.0
4388,2,2,179.0,17.0,13.4,0.0,0.0,0.0,80.0
4389,2,2,205.0,17.0,15.2,0.0,3.7,0.78,71.0
4390,2,2,205.0,17.0,15.2,0.0,3.7,0.78,71.0
4390,2,2,214.0,18.8,15.2,0.0,0.0,0.0,103.0
4390,2,2,170.0,17.0,13.4,0.0,0.0,0.0,85.0
4391,2,2,179.0,17.0,12.5,0.0,0.0,0.0,54.0
4392,2,2,214.0,18.8,15.2,0.0,0.0,0.0,103.0
4390,2,2,196.0,17.0,15.2,0.0,0.0,0.0,85.0
4390,2,2,161.0,17.0,13.4,0.0,0.0,0.0,85.0
4390,2,2,170.0,15.2,11.6,0.0,0.0,0.0,76.0
4393,5,2,161.0,17.9,9.82,0.0,0.0,0.0,54.0
4394,5,2,161.0,17.9,9.82,0.0,0.0,0.0,54.0
4388,2,2,214.0,18.8,15.2,0.0,0.0,0.0,103.0
4395,5,2,232.0,28.6,12.5,0.0,0.0,0.0,89.0
4395,5,2,230.0,28.3,12.4,0.0,0.0,0.0,88.0
4390,2,2,205.0,17.0,15.2,0.0,0.0,0.0,71.0
4390,2,2,196.0,17.9,15.2,0.0,0.0,0.0,76.0
4390,2,2,107.0,21.4,2.68,0.0,0.0,0.0,125.0
4396,2,2,536.0,10.7,46.4,35.7,14.3,14.3,0.0
4397,3,2,351.0,12.3,1.75,70.2,2.8,2.98,0.0
4398,2,3,306.0,11.3,5.65,53.2,4.8,3.23,468.0
4399,2,2,204.0,20.4,13.3,0.0,0.0,0.0,58.0
4400,2,2,115.0,10.6,3.54,9.29,0.4,1.77,385.0
4401,2,2,158.0,10.7,2.55,23.0,0.0,4.59,321.0
4402,2,3,150.0,12.5,5.0,30.0,17.5,2.5,162.0
4403,2,2,233.0,9.3,2.33,46.5,11.6,2.33,442.0
4404,5,2,152.0,23.2,6.25,0.0,0.0,0.0,58.0
4405,2,2,116.0,20.5,1.34,2.68,0.0,0.0,179.0
4405,2,2,115.0,20.4,1.33,2.65,0.0,0.0,177.0
4406,2,2,71.0,12.5,1.79,0.0,0.0,0.0,295.0
4407,3,2,351.0,12.3,1.75,70.2,2.8,2.98,0.0
4408,2,3,357.0,16.1,3.57,71.4,12.5,3.57,36.0
4409,8,2,500.0,7.14,21.4,67.9,3.6,0.0,286.0
4410,2,2,89.0,18.8,0.89,0.0,0.0,0.0,98.0
4411,2,2,54.0,10.7,1.79,0.0,0.0,0.0,438.0
4412,5,2,186.0,19.5,11.5,0.0,0.0,0.0,88.0
4413,2,2,172.0,6.17,4.41,29.5,3.1,0.0,317.0
4414,2,2,667.0,13.3,53.3,30.0,16.7,6.7,17.0
4415,5,2,176.0,21.8,9.86,0.0,0.0,0.0,53.0
4416,5,2,179.0,20.5,9.82,0.0,0.0,0.0,67.0
4417,5,2,166.0,19.2,9.93,0.0,0.0,0.0,60.0
4418,5,2,179.0,19.9,9.93,0.0,0.0,0.0,66.0
4419,2,2,170.0,17.9,9.82,0.0,3.7,0.78,71.0
4420,5,2,179.0,19.6,9.82,0.0,0.0,0.0,67.0
4421,5,2,179.0,19.6,9.82,0.0,0.0,0.0,67.0
4422,2,2,170.0,18.8,9.82,0.0,0.0,0.0,67.0
4423,2,2,170.0,18.8,9.82,0.0,0.0,0.0,67.0
4424,5,2,179.0,19.6,9.82,0.0,0.0,0.0,67.0
4425,5,2,177.0,21.4,10.1,0.0,0.0,0.0,67.0
4426,2,2,177.0,19.5,9.73,0.0,0.0,0.0,58.0
4421,5,2,174.0,19.8,9.91,0.0,0.0,0.0,65.0
4427,5,2,179.0,19.6,9.82,0.0,0.0,0.0,58.0
4423,2,2,143.0,17.9,9.82,0.0,0.0,0.0,85.0
4423,2,2,170.0,16.1,10.7,0.0,0.0,0.0,80.0
4428,2,2,168.0,16.1,10.1,0.0,0.0,0.0,255.0
4423,2,2,161.0,17.0,9.82,0.0,3.7,0.78,89.0
4429,5,2,177.0,19.5,9.73,0.0,0.0,0.0,66.0
4430,5,2,170.0,19.6,9.82,0.0,0.0,0.0,67.0
4431,5,2,176.0,19.8,10.1,0.0,0.0,0.0,66.0
4432,5,2,179.0,19.6,9.82,0.0,0.0,0.0,67.0
4420,5,2,177.0,20.4,9.73,0.0,0.0,0.0,66.0
4421,5,2,179.0,20.5,9.82,0.0,0.0,0.0,67.0
4421,5,2,177.0,19.5,9.73,0.0,0.0,0.0,66.0
4433,5,2,179.0,21.4,9.82,0.0,0.0,0.0,49.0
4433,5,2,179.0,19.6,9.82,0.0,0.0,0.0,67.0
4434,5,2,170.0,18.8,9.82,0.0,0.0,0.0,80.0
4415,5,2,179.0,19.6,9.82,0.0,0.0,0.0,67.0
4415,5,2,173.0,20.0,10.0,0.0,0.0,0.0,67.0
4423,2,2,161.0,17.9,9.82,0.0,0.0,0.0,125.0
4423,2,2,143.0,17.9,8.04,0.0,0.0,0.0,85.0
4435,5,2,170.0,19.6,9.82,0.0,0.0,0.0,67.0
4436,2,2,170.0,17.9,8.93,0.89,3.7,0.78,268.0
4437,5,2,170.0,20.5,8.93,0.0,0.0,0.0,67.0
4438,5,2,170.0,20.5,8.93,0.0,0.0,0.0,76.0
4439,2,2,71.0,15.5,0.6,0.0,0.0,0.0,405.0
4440,2,2,107.0,20.5,1.79,0.89,0.0,0.0,143.0
4441,2,2,533.0,13.3,50.0,33.3,20.0,0.0,0.0
4442,5,2,152.0,19.6,8.04,0.0,0.0,0.0,71.0
4443,5,2,170.0,18.8,9.82,0.0,0.0,0.0,80.0
4444,2,2,134.0,21.4,7.14,0.89,3.7,0.78,62.0
4445,5,2,152.0,20.5,7.14,0.0,0.0,0.0,67.0
4444,2,2,143.0,17.9,7.14,0.0,0.0,0.0,54.0
4446,5,2,145.0,20.0,7.0,0.0,0.0,0.0,75.0
4447,5,2,143.0,19.6,7.14,0.0,0.0,0.0,76.0
4448,5,2,144.0,20.0,6.5,0.0,0.0,0.0,75.0
4449,5,2,134.0,19.6,6.25,0.0,0.0,0.0,62.0
4450,2,2,116.0,20.5,4.02,0.0,0.0,0.0,85.0
4444,2,2,143.0,17.9,7.14,0.0,3.7,0.78,80.0
4451,5,2,152.0,20.5,7.14,0.0,0.0,0.0,67.0
4452,5,2,143.0,20.5,7.14,0.0,0.0,0.0,67.0
4445,5,2,62.0,20.5,7.14,0.0,0.0,0.0,67.0
4453,5,2,134.0,19.6,6.25,0.0,0.0,0.0,62.0
4444,2,2,134.0,17.9,7.14,0.0,0.0,0.0,80.0
4444,2,2,134.0,18.8,6.25,0.0,0.0,0.0,80.0
4444,2,2,134.0,19.6,7.14,0.0,3.7,0.78,85.0
4444,2,2,143.0,19.6,8.04,0.0,0.0,0.0,76.0
4444,2,2,143.0,19.6,7.14,0.0,3.7,0.0,76.0
4454,5,2,152.0,20.5,7.14,0.0,0.0,0.0,67.0
4455,2,2,143.0,18.8,7.14,0.0,0.0,0.0,464.0
4456,2,2,143.0,19.6,7.14,0.0,3.7,0.0,76.0
4456,2,2,143.0,19.6,7.14,0.0,0.0,0.0,76.0
4457,2,2,134.0,19.6,7.14,0.0,3.7,0.78,85.0
4444,2,2,152.0,18.8,7.14,0.0,0.0,0.0,71.0
4444,2,2,152.0,18.8,7.14,0.0,0.0,0.0,89.0
4444,2,2,152.0,18.8,7.14,0.0,0.0,0.0,85.0
4444,2,2,152.0,18.8,7.14,0.0,0.0,0.0,179.0
4458,2,2,134.0,19.6,7.14,0.0,3.7,0.78,295.0
4459,2,2,134.0,19.6,7.14,0.0,3.7,0.78,295.0
4460,2,2,134.0,17.9,7.14,0.0,0.0,0.0,98.0
4461,5,2,170.0,23.2,8.04,0.0,0.0,0.0,76.0
4462,5,2,143.0,20.5,7.14,0.0,0.0,0.0,54.0
4463,5,2,152.0,21.4,7.14,0.0,0.0,0.0,67.0
4457,2,2,143.0,17.9,7.14,0.0,0.0,0.0,89.0
4464,5,2,152.0,20.5,7.14,0.0,0.0,0.0,67.0
4465,5,2,152.0,20.5,7.14,0.0,0.0,0.0,67.0
4445,5,2,152.0,20.5,7.14,0.0,0.0,0.0,62.0
4445,5,2,152.0,21.4,7.14,0.0,0.0,0.0,49.0
4445,5,2,143.0,20.5,7.14,0.0,0.0,0.0,67.0
4445,5,2,168.0,22.1,7.08,0.0,0.0,0.0,58.0
4445,5,2,150.0,21.2,7.08,0.0,0.0,0.0,66.0
4466,5,2,152.0,20.5,7.14,0.0,0.0,0.0,62.0
4444,2,2,152.0,18.8,7.14,0.0,3.7,0.78,89.0
4444,2,2,143.0,18.8,7.14,0.0,0.0,0.0,134.0
4467,2,2,152.0,18.8,7.14,0.0,3.7,0.78,89.0
4467,2,2,143.0,17.9,7.14,0.0,0.0,0.0,143.0
4468,5,2,170.0,22.3,7.14,0.0,0.0,0.0,58.0
4469,8,3,333.0,10.3,5.13,69.2,10.3,4.65,487.0
4470,8,2,367.0,13.3,6.67,73.3,13.3,4.65,667.0
4471,2,2,107.0,20.5,2.68,4.46,0.0,0.0,62.0
4472,2,2,143.0,21.4,6.25,0.89,0.0,0.0,76.0
4471,2,2,143.0,21.4,6.25,0.0,0.0,0.0,76.0
4472,2,2,143.0,21.4,6.25,0.89,3.7,0.0,76.0
4473,2,2,143.0,21.4,6.25,0.89,3.7,0.0,76.0
4474,2,2,167.0,0.0,15.0,10.0,6.7,3.3,400.0
4475,2,2,625.0,12.5,56.2,25.0,15.6,3.1,31.0
4476,5,2,138.0,21.4,5.09,0.0,0.0,0.0,67.0
4477,5,2,123.0,21.0,4.39,0.88,0.0,0.0,70.0
4478,2,2,89.0,20.5,5.36,0.0,0.0,0.0,80.0
4479,5,2,126.0,21.8,3.97,0.0,0.0,0.0,66.0
4480,5,2,107.0,21.4,3.12,0.0,0.0,0.0,49.0
4480,5,2,125.0,20.5,4.46,0.0,0.0,0.0,179.0
4481,5,2,134.0,21.4,4.02,0.0,0.0,0.0,58.0
4481,5,2,134.0,21.4,4.02,2.68,0.0,0.0,62.0
4481,5,2,133.0,21.2,4.42,2.65,0.0,0.0,62.0
4481,5,2,125.0,21.4,4.02,0.0,0.0,0.0,67.0
4482,5,2,125.0,23.2,2.68,0.0,0.0,0.0,67.0
4483,5,2,125.0,23.2,2.68,0.0,0.0,0.0,67.0
4484,5,2,125.0,22.3,3.04,0.0,0.0,0.0,67.0
4485,2,2,116.0,23.2,3.12,0.0,3.7,0.78,67.0
4486,5,2,71.0,14.3,1.79,0.0,0.0,0.0,375.0
4487,5,2,107.0,23.2,1.34,0.0,0.0,0.0,67.0
4488,5,2,82.0,15.3,1.76,0.0,0.0,0.0,482.0
4489,2,2,107.0,23.2,1.34,0.0,0.0,0.0,62.0
4490,2,2,667.0,11.1,61.1,8.33,16.7,0.0,0.0
4491,2,2,107.0,25.0,0.89,0.0,0.0,0.0,49.0
4491,2,2,107.0,23.2,0.89,0.0,3.7,0.78,49.0
4492,5,2,114.0,23.0,0.5,0.0,0.0,0.0,65.0
4493,5,2,107.0,25.0,0.89,0.0,0.0,0.0,49.0
4494,5,2,107.0,25.0,0.45,0.0,0.0,0.0,49.0
4495,5,2,107.0,23.2,0.45,0.0,0.0,0.0,161.0
4496,5,2,107.0,25.0,0.45,0.0,0.0,0.0,49.0
4497,5,2,107.0,25.0,0.89,0.0,0.0,0.0,80.0
4498,2,2,107.0,23.2,1.34,0.0,0.0,0.0,62.0
4499,2,2,116.0,25.0,0.45,0.0,0.0,0.0,49.0
4500,2,2,107.0,25.9,0.45,0.89,0.0,0.0,67.0
4501,5,2,98.0,23.2,0.89,0.89,0.0,0.89,33.0
4498,2,2,89.0,24.1,0.45,0.0,0.0,0.0,80.0
4500,2,2,107.0,23.2,0.89,0.0,0.0,0.0,49.0
4499,2,2,107.0,23.2,1.34,0.0,0.0,0.0,62.0
4502,2,2,107.0,25.0,0.89,0.0,0.0,0.0,49.0
4500,2,2,107.0,23.2,1.34,0.0,3.7,0.78,62.0
4503,2,2,54.0,10.9,0.0,2.17,0.0,0.0,196.0
4503,2,2,54.0,10.9,0.0,2.17,0.0,0.0,185.0
4504,2,2,54.0,10.9,0.0,0.0,0.0,0.0,185.0
4505,2,2,118.0,23.5,1.18,0.0,0.0,0.0,353.0
4506,2,2,76.0,13.4,0.87,2.33,0.6,0.0,87.0
4507,2,2,101.0,12.3,4.11,2.05,0.7,1.37,86.0
4507,2,2,81.0,11.6,2.62,2.33,0.6,0.0,81.0
4508,2,2,64.0,12.2,0.29,2.33,0.6,0.0,73.0
4509,8,2,464.0,10.7,21.4,64.3,10.7,0.0,893.0
4510,2,1,361.0,25.0,14.0,52.8,8.6,5.4,633.0
4511,2,3,120.0,13.3,2.33,14.0,6.7,0.0,60.0
4512,2,3,120.0,13.3,2.33,14.0,6.7,0.0,60.0
4513,2,3,120.0,13.3,2.33,14.0,6.7,0.0,60.0
